rhat,county,rownumber,bulkess,tailess,min_rt_essbulk,min_rt_esstail,min_bfmi,max_bfmi
0.9991814676039956,Alameda,1,324.8650690137418,558.5582375595147,1659.5398821711,1586.26370804993,0.577754617967858,0.6303244329390277
1.0044724289126936,Alameda,2,2344.517439961646,2068.2376291972014,NA,NA,0.577754617967858,0.6303244329390277
0.9992254938220336,Amador,1,367.4432751523255,687.1371843095019,1027.05668549879,1018.67145903524,0.7813046386999162,0.7876221335334791
1.0062829537184628,Amador,2,2213.6232441686107,2138.904640013935,NA,NA,0.7813046386999162,0.7876221335334791
0.9991542803247664,Butte,1,354.747357714722,450.60358823560614,1082.43162822102,1351.08085999442,0.6674551747054792,0.7745973539023041
1.0046749652479787,Butte,2,2181.820983911895,2102.44289173027,NA,NA,0.6674551747054792,0.7745973539023041
0.9991190907670288,Calaveras,1,391.70949306549926,564.3965183761362,1013.47102205884,1001.98142576817,0.7799726795971627,0.834491203533061
1.0100856710210802,Calaveras,2,2217.8676910763447,2099.5785137247394,NA,NA,0.7799726795971627,0.834491203533061
0.9990809257146472,Colusa,1,336.158254456047,630.4064312514606,1002.8759251587,1085.86600142348,0.8035743836541657,0.8156095410216576
1.0080349956374752,Colusa,2,2410.076328781774,2123.537461954563,NA,NA,0.8035743836541657,0.8156095410216576
0.9990751199971522,Contra Costa,1,273.8306875928392,417.3720201110303,1207.07547658918,1537.4332653994,0.5483045317374574,0.7441269787410748
1.0059463934268482,Contra Costa,2,2184.4348523331028,2166.2862465828825,NA,NA,0.5483045317374574,0.7441269787410748
0.9990813730086712,Del Norte,1,430.22919368428376,875.5321785897165,1024.51813256996,1272.77388254976,0.793160523950687,0.854878508402708
1.0040022103068524,Del Norte,2,2297.384261179454,2143.8877205788885,NA,NA,0.793160523950687,0.854878508402708
0.9990902012367484,El Dorado,1,458.3109115266756,693.1549157664554,1594.08109931224,1305.47842546169,0.7588093710950843,0.7900906743602412
1.0037263758689334,El Dorado,2,2352.892364499563,2101.7739505886375,NA,NA,0.7588093710950843,0.7900906743602412
0.9992014489276472,Fresno,1,192.3594466575551,536.3882728318049,1722.24067600506,1487.58056960414,0.5031608841498622,0.6573495001528653
1.0042511851149234,Fresno,2,2433.7196262555076,2095.5706815018643,NA,NA,0.5031608841498622,0.6573495001528653
0.9990738999671837,Glenn,1,321.5439019672562,699.6326211635605,1079.5137141754701,1022.32438914855,0.6604904625086163,0.7003926043884624
1.0067833364061534,Glenn,2,2425.4645169073983,2146.829936041649,NA,NA,0.6604904625086163,0.7003926043884624
0.999090653080538,Humboldt,1,280.1573251956729,509.2491466103978,1153.74665778965,1046.54787101149,0.6476427425524605,0.6785806800955407
1.008369949694718,Humboldt,2,2231.0310925590497,2035.614628934839,NA,NA,0.6476427425524605,0.6785806800955407
0.9991147445354168,Imperial,1,273.3389536555224,670.2801331695192,1252.04264082239,1401.75807026805,0.6897407194556077,0.7699098460480267
1.008282607001736,Imperial,2,2257.74419681153,2069.800573084174,NA,NA,0.6897407194556077,0.7699098460480267
0.9990518940478332,Inyo,1,470.2604042895925,772.2375160236415,1026.49026118315,1382.32772703323,0.88723657401785,0.931812666702701
1.0070539562372498,Inyo,2,2220.347771004023,2089.430034616988,NA,NA,0.88723657401785,0.931812666702701
0.9992178170356304,Kern,1,267.05831654735533,716.5500886063962,1531.15028804938,1475.13773660129,0.6515192729182058,0.6744169563347213
1.014354807805127,Kern,2,2245.8903885223094,2096.705906407864,NA,NA,0.6515192729182058,0.6744169563347213
0.9990841742747586,Kings,1,342.3660737005461,509.01609364144014,1651.20990515051,1566.09303934994,0.5991540392945798,0.6292433524373268
1.0052287325785767,Kings,2,2430.2817998885685,2051.405118268588,NA,NA,0.5991540392945798,0.6292433524373268
0.9990726929217266,Lake,1,404.5162657538796,799.7616101306476,1132.26366331695,1435.42333026128,0.7885981543869707,0.8511738892898931
1.0053880099022503,Lake,2,2396.2408015213573,2092.9445037753812,NA,NA,0.7885981543869707,0.8511738892898931
0.9990793057772246,Lassen,1,276.0249990163746,556.3788398720911,1002.86366005713,1021.01455947522,0.6369263215704917,0.7641593412120187
1.0061404942446124,Lassen,2,2303.474552226688,2164.252630687416,NA,NA,0.6369263215704917,0.7641593412120187
0.9991013936919488,Los Angeles,1,278.5636343525696,556.7456058838729,1500.81450592991,1594.21401622045,0.5535915809122147,0.6179780233126154
1.0039089494492888,Los Angeles,2,2259.2179716209007,2091.7368982141948,NA,NA,0.5535915809122147,0.6179780233126154
0.9992648596566042,Madera,1,299.7222208864545,654.294099822841,1141.90550949595,1123.74749338144,0.7913659157284944,0.8298205056608576
1.016632452071112,Madera,2,2154.1312031256425,2096.0119436174077,NA,NA,0.7913659157284944,0.8298205056608576
0.9991054333795196,Marin,1,339.8385733599703,626.7467187220751,1387.14735762938,1380.37947412069,0.640553473128204,0.7336656282783172
1.0049700050180617,Marin,2,2397.821982605102,2097.0215668495744,NA,NA,0.640553473128204,0.7336656282783172
0.9990258546585866,Mariposa,1,482.5314297429265,800.8318690888337,1139.01066629854,1203.15036616175,0.8717881759955194,1.045275696277412
1.0053975486407454,Mariposa,2,2476.3177696858056,2096.138068569004,NA,NA,0.8717881759955194,1.045275696277412
0.999160772374838,Mendocino,1,380.49113556017056,445.9872288012615,1128.13131106566,1015.8210645226,0.7583677626404675,0.7811291665712287
1.0043574275672709,Mendocino,2,2391.9574971865786,2095.9488894873916,NA,NA,0.7583677626404675,0.7811291665712287
