date,county,rt,.lower,.upper,.width,.point
2022-01-11,Santa Barbara,0.9690461025265922,0.8428753231747248,1.114808020200689,0.8,median
2022-01-18,Santa Barbara,0.8225936616837205,0.7176497943395279,0.9358551911225874,0.8,median
2022-01-25,Santa Barbara,0.6981434156282786,0.6084852124211216,0.7985486628517596,0.8,median
2022-02-01,Santa Barbara,0.6099985040523916,0.5250895710929481,0.7018532601035391,0.8,median
2022-02-08,Santa Barbara,0.548619823183553,0.4728538341374604,0.6311473792234762,0.8,median
2022-02-15,Santa Barbara,0.517499900518112,0.4407683510434792,0.6038354993802318,0.8,median
2022-02-22,Santa Barbara,0.5285023370485639,0.4469094652058113,0.62179160357248,0.8,median
2022-03-01,Santa Barbara,0.575901718941308,0.4878140440749468,0.6740298861828358,0.8,median
2022-03-08,Santa Barbara,0.6733572965575644,0.5688027219828145,0.7880487493229996,0.8,median
2022-03-15,Santa Barbara,0.7965186782830684,0.6759694982967555,0.9304479622927264,0.8,median
2022-03-22,Santa Barbara,0.9312244493637242,0.7967236995802764,1.093715817921494,0.8,median
2022-03-29,Santa Barbara,1.072664438217595,0.906930508476102,1.2608862466295898,0.8,median
2022-04-05,Santa Barbara,1.192381644765291,1.020949065291529,1.393611643129982,0.8,median
2022-04-12,Santa Barbara,1.2594096860838833,1.0793067594432504,1.451568454262239,0.8,median
2022-04-19,Santa Barbara,1.2938750038820808,1.1178075417335969,1.478728583584769,0.8,median
2022-04-26,Santa Barbara,1.337215779349329,1.1541834984121797,1.5393284761245616,0.8,median
2022-05-03,Santa Barbara,1.3777830332232854,1.1996680894666267,1.5899380686174636,0.8,median
2022-05-10,Santa Barbara,1.3792411042450403,1.1993274608589783,1.5723697985645877,0.8,median
2022-05-17,Santa Barbara,1.3417565793988966,1.169832354651884,1.5320948734132962,0.8,median
2022-05-24,Santa Barbara,1.2996763289325444,1.1338822940171434,1.4934255013854685,0.8,median
2022-05-31,Santa Barbara,1.2656711337426358,1.1085655941554875,1.4464493707108947,0.8,median
2022-06-07,Santa Barbara,1.2383947461379003,1.0827701828666991,1.4177795062578822,0.8,median
2022-06-14,Santa Barbara,1.2019974418047903,1.0554384598024806,1.3755368567951407,0.8,median
2022-06-21,Santa Barbara,1.1724035306021174,1.0289943636099077,1.329799717645724,0.8,median
2022-06-28,Santa Barbara,1.1452854869960327,1.0021978748555516,1.2981114167915186,0.8,median
2022-07-05,Santa Barbara,1.1009874613126565,0.9647288357021696,1.256681208322672,0.8,median
2022-07-12,Santa Barbara,1.056819827261687,0.9249572477540442,1.2096730254822403,0.8,median
2022-07-19,Santa Barbara,1.0108616357386375,0.8866383657311157,1.1550708329589252,0.8,median
2022-07-26,Santa Barbara,0.9672542896572622,0.8484231625322312,1.110131217353547,0.8,median
2022-08-02,Santa Barbara,0.9197212084060782,0.8054458815877693,1.0450349018707838,0.8,median
2022-08-09,Santa Barbara,0.8650842632510352,0.756757862885665,0.9924806696939834,0.8,median
