rhat,county,rownumber,bulkess,tailess,min_rt_essbulk,min_rt_esstail,min_bfmi,max_bfmi
0.9990799082091408,Merced,1,306.7661984614391,427.3372579878189,1493.39147968489,1771.60362873651,0.3799999063533137,0.7040575217110935
1.014932685092223,Merced,2,2610.9396528627653,2752.5363837053974,NA,NA,0.3799999063533137,0.7040575217110935
0.998898196828805,Modoc,1,623.2632435413789,950.00360874682,1909.2794892274,2006.38853644055,0.9563416358981376,1.1532306271807211
1.0041748303101723,Modoc,2,3151.728972459577,2756.2932864259296,NA,NA,0.9563416358981376,1.1532306271807211
0.9989086538165556,Mono,1,344.00487325394397,758.3018645831587,1038.12428173723,1898.95159394532,0.6966254393597945,0.821008402419808
1.024232130212535,Mono,2,3117.3720969072397,2756.5435603934848,NA,NA,0.6966254393597945,0.821008402419808
0.998896358013531,Monterey,1,341.91923866094845,566.3217433352847,1795.87686105524,1900.6885286988,0.4595262148825773,0.5760080333122516
1.0073762943782112,Monterey,2,2892.6373646681677,2756.5860327289324,NA,NA,0.4595262148825773,0.5760080333122516
0.9989946651228396,Napa,1,344.7279776925343,666.0259133724114,1061.2702477048,1316.43155459563,0.4519720495654445,0.6193879572119617
1.009458864793516,Napa,2,3040.5408294501276,2849.13683074038,NA,NA,0.4519720495654445,0.6193879572119617
0.9990940649442678,Nevada,1,325.02485450206126,757.7326172140359,1074.20420055063,1514.43441080555,0.5192650396871773,0.6533006956518389
1.0086957308075717,Nevada,2,2472.6596897168724,2588.291606011085,NA,NA,0.5192650396871773,0.6533006956518389
0.9989968305375786,Orange,1,219.2143522068116,476.6255845956305,1194.77508295738,1816.81661131542,0.40935549555280054,0.5797090624377319
1.006801356462539,Orange,2,2262.458353100987,2584.255230823975,NA,NA,0.40935549555280054,0.5797090624377319
0.9992053736206103,Placer,1,191.8391058589796,454.6670478322989,1104.81941958858,1719.56722710242,0.4692942298807323,0.6653665773941364
1.012650662225719,Placer,2,2459.024056841664,2709.2931414523728,NA,NA,0.4692942298807323,0.6653665773941364
0.9987841264393124,Plumas,1,631.4615598722781,658.7819873499017,1069.41597025966,1257.02235175175,0.9687701156533186,1.1440635608686998
1.0102874099077763,Plumas,2,3167.90395057031,2797.70551160914,NA,NA,0.9687701156533186,1.1440635608686998
0.9992010493590692,Riverside,1,202.5717818815858,359.4383648770429,1096.13047195809,1586.20893456594,0.36434780965041536,0.6374050521237543
1.0158685650701325,Riverside,2,2342.0662215987927,2518.1068606120075,NA,NA,0.36434780965041536,0.6374050521237543
0.9990795150986592,Sacramento,1,143.46183491592413,128.3560534830703,1152.07833328119,1624.07449270003,0.20571448633026468,0.5022874337954732
1.0169931258692415,Sacramento,2,2038.0139928777423,2547.1525009087713,NA,NA,0.20571448633026468,0.5022874337954732
0.9991691194403888,San Benito,1,396.7631750053048,640.3838324026531,1008.22679267007,1009.62036541536,0.6467676851192213,0.6782919461313202
1.006381941635469,San Benito,2,2703.996779945719,2709.9628792909575,NA,NA,0.6467676851192213,0.6782919461313202
0.9991132416894752,San Bernardino,1,228.0992711025158,347.8318042915711,1145.91705005052,1506.94779430094,0.3339951459837175,0.4769908599319274
1.0194712455325456,San Bernardino,2,2382.745293969722,2703.24834768908,NA,NA,0.3339951459837175,0.4769908599319274
0.9990393369987546,San Diego,1,201.6669482325433,166.265650730358,2015.16615523765,2090.66996697432,0.29115683704987333,0.64154921206823
1.0172091717449554,San Diego,2,3021.1402682520184,2799.9421685724715,NA,NA,0.29115683704987333,0.64154921206823
0.9990263300729,San Francisco,1,239.7798892515804,476.6843080016597,1431.30896521113,1950.19194919927,0.37909346678188954,0.5591831364370531
1.0102603545054745,San Francisco,2,2578.452248502267,2793.8956264515837,NA,NA,0.37909346678188954,0.5591831364370531
0.999120389326177,San Joaquin,1,273.0681749211601,496.1483286122588,1557.66154147019,2006.59716881876,0.4642452348498632,0.5789174138780833
1.011406699919468,San Joaquin,2,2601.7273113127294,2707.8716744465387,NA,NA,0.4642452348498632,0.5789174138780833
0.9991418385120416,San Luis Obispo,1,420.4940772775896,713.3762395023857,1551.53855609161,1569.73752465823,0.5619543771947411,0.6783589445917294
1.0046900163663692,San Luis Obispo,2,3057.920707488509,2751.399014870171,NA,NA,0.5619543771947411,0.6783589445917294
0.9989354125379148,San Mateo,1,223.88133305945533,356.51650240141066,1311.1796818045,1283.70185579225,0.40669130434889744,0.5853804754528087
1.0190967799213693,San Mateo,2,2802.982863951234,2755.2928606003547,NA,NA,0.40669130434889744,0.5853804754528087
0.9991015675475116,Santa Barbara,1,282.2626848175971,381.7680594846846,1684.7302040436,1585.08855728545,0.4913820377238847,0.5884215920713459
1.0212101002736036,Santa Barbara,2,2653.3751550761613,2801.5057472889835,NA,NA,0.4913820377238847,0.5884215920713459
0.9991764679689178,Santa Clara,1,116.81384004945308,154.34604027538043,1104.76544261976,1040.8179940443,0.3062966665298109,0.4817286010290193
1.0610227630573166,Santa Clara,2,2229.5170110255217,2474.0191979706187,NA,NA,0.3062966665298109,0.4817286010290193
0.9990702426566384,Santa Cruz,1,210.93782008391256,420.37157120545703,1205.50690422265,1463.12509322017,0.31255879018958,0.4398354374587392
1.0175463027521616,Santa Cruz,2,2544.970597249515,2712.331739131082,NA,NA,0.31255879018958,0.4398354374587392
0.9990031303817604,Shasta,1,371.5241117413414,531.1375890125149,1015.48993289511,1373.81870936088,0.543993366494394,0.7009738706742328
1.0060445559126847,Shasta,2,2875.952810474756,2711.4604841459127,NA,NA,0.543993366494394,0.7009738706742328
0.9988285073038614,Siskiyou,1,437.4386360002375,524.1398007872762,1025.52331454701,1321.25965488379,0.7464969459516556,0.7751650548864918
1.0041670602524575,Siskiyou,2,3132.471339209045,2754.9560250179907,NA,NA,0.7464969459516556,0.7751650548864918
0.9989804512848492,Solano,1,273.53054632676304,492.2456267840085,1510.02234383966,1527.32865380166,0.435226866697403,0.6282638897080062
1.0073330838134218,Solano,2,2818.3164847601142,2753.6606977752667,NA,NA,0.435226866697403,0.6282638897080062
0.9992025123296936,Sonoma,1,206.94092947398704,319.1651984316098,1333.02129093368,1618.99828889196,0.45000139908207815,0.5240442105777836
1.0288694201058843,Sonoma,2,2701.0932171607515,2755.4491065082207,NA,NA,0.45000139908207815,0.5240442105777836
0.9991393675330486,Stanislaus,1,353.25202013224754,520.2533206111033,1738.07857184671,1872.32906198685,0.5096879642229075,0.5847521048449954
1.0059545385344637,Stanislaus,2,2803.3631845304208,2711.835923028681,NA,NA,0.5096879642229075,0.5847521048449954
0.9986875865962834,Sutter,1,421.61066220934487,820.1789349470596,1645.71198716664,1782.81307698196,0.6461449911031502,0.7574261133309694
1.0079437336349308,Sutter,2,2961.9772326301427,2798.1163986209717,NA,NA,0.6461449911031502,0.7574261133309694
0.998951975011282,Tehama,1,466.31906545604073,783.2090112509246,1107.73942260519,1158.78109742128,0.6268059587023007,0.769020479530536
1.0040089925922564,Tehama,2,3006.59563408025,2829.282804595873,NA,NA,0.6268059587023007,0.769020479530536
